id,name,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,bank_id,address,phone
cnep-61,STAOUÉLI,16,,,36.7401968,2.831007,exact,bank_locator,bank_locator,cnep,"Cité des 75 logts, les Romanedes","023 06 48 60 , 023 06 48 61"
cnep-62,STAOUÉLI 2,16,,,36.7823866,2.9451377,exact,bank_locator,bank_locator,cnep,Cité du 11 Décembre Villa Chiesa Route de Ain Benian,023 39 12 27
cnep-63,BABA HASSEN,16,,,36.6960827,2.9570125,exact,bank_locator,bank_locator,cnep,"113, Chemine de la Wilaya",023 35 04 16
cnep-64,TAHAR IMMALAYENE,16,,,36.7537482,3.0424593,exact,bank_locator,bank_locator,cnep,"61, Boulvard Souidani Boudjâa",023 36 85 53
cnep-65,EL ACHOUR,16,,,36.7471351,2.9944141,exact,bank_locator,bank_locator,cnep,"Cité 1071 logts EPLF, BT D36",023 15 31 23
cnep-66,Ain benian,16,,,36.7938767,2.906564,exact,bank_locator,bank_locator,cnep,"05, Boulevard Amour Dris Fayçal","021 10 47 67 , 023 10 34 44"
cnep-67,DIRECTION DU RÉSEAU BLIDA,16,,,36.7135936,2.996013,approximate,bank_locator,bank_locator,cnep,Cité 130 Logts Bp253 Bd Takarli Abderrezak,023 21 53 90
cnep-68,BLIDA,09,,,36.4735691,2.8295588,exact,bank_locator,bank_locator,cnep,Cité Des 142 Logt Bab Dzair Blida,025 23 30 97
cnep-69,OULED YAICH,16,,,36.7135936,2.996013,approximate,bank_locator,bank_locator,cnep,Cité 130 Logt Bd Takarli Abderrezak,025 21 54 76
cnep-70,BOUFARIK,42,,,36.5999067,2.6889029,exact,bank_locator,bank_locator,cnep,Bd Suidani Boudjemaa Boufarik,025 20 57 90
cnep-71,EL AFFROUN,09,,,36.474439,2.6511173,exact,bank_locator,bank_locator,cnep,Rue Mebarek Cherif – El AffrounH H,025 38 35 56
cnep-72,DJELFA,17,,,34.6660654,3.2523766,exact,bank_locator,bank_locator,cnep,Centre Commerciale H.L.M Djelfa,027 92 37 87
cnep-73,MEDEA,38,,,35.9724564,2.2222787,exact,bank_locator,bank_locator,cnep,Rue  Des Freres Ba chene- Medea,025 80 40 36
cnep-74,BERROUAGHIA,26,,,36.1532281,2.8301976,exact,bank_locator,bank_locator,cnep,Cite Nouvelle Bloc 406 Berroaghia,025 77 84 61
cnep-75,KSAR EL BOUKHARI,67,,,35.8792247,2.7295394,exact,bank_locator,bank_locator,cnep,Bd Mohamed Khemissti Ksar El Boukhari,025 69 17 41
cnep-76,BANANIERS,09,,,36.4874418,2.830804,exact,bank_locator,bank_locator,cnep,Bd Du 11 decembre  1960 - Blida,025 23 36 55
cnep-77,AIN OUSSARA,65,,,35.4518527,2.8990679,exact,bank_locator,bank_locator,cnep,Hay Ali  Amar Ain Oussara,027 80 11 77
cnep-78,DIRECTION DU RÉSEAU TIZI OUZOU,15,,,36.7114351,4.0500444,approximate,bank_locator,bank_locator,cnep,Rue ABANE RAMDANE Tizi ouzou,"026 12 14 24, 026 12 78 62 , 026 12 83 08"
cnep-79,ABANE RAMDANE,15,,,36.7114351,4.0500444,approximate,bank_locator,bank_locator,cnep,Rue ABANE RAMDANE Tizi-Ouzou,026 12 23 50
cnep-80,BEN M’HIDI,15,,,36.7133262,4.0422132,exact,bank_locator,bank_locator,cnep,Cité 20 AOUT Bt N°01 Tizi-Ouzou,026.19.62.36
cnep-81,LARBAA NATH IRATHEN,15,,,36.7114351,4.0500444,approximate,bank_locator,bank_locator,cnep,Avenue ABANE RAMDANE  Larbaa Nath lrathen,026 49 26 57
cnep-82,AIN EL HAMMAM,15,,,36.7114346,4.0422928,exact,bank_locator,bank_locator,cnep,Rue 1er Novembre Ain  EL Hammam,026 48 87 76
cnep-83,DRAA EL MIZAN,15,,,36.5380032,3.8287072,exact,bank_locator,bank_locator,cnep,Rue COLONEL OUAMAANE Draa El Mizan,026 13 20 57
cnep-84,AZAZGA,15,,,36.7440258,4.3510474,exact,bank_locator,bank_locator,cnep,Route du Parc APC,026 14 18 96
cnep-85,LAMALI,15,,,36.7133875,4.0471637,exact,bank_locator,bank_locator,cnep,Rue KHEMISTI Mohamed,"026 12 24 23 , 026 12 26 57"
cnep-86,DRAA BEN KHEDDA,15,,,36.7322747,3.9558007,exact,bank_locator,bank_locator,cnep,Boulevard BOUKHARI Draa  Ben Khedda,026 43 86 52
cnep-87,BOUIRA,10,,,36.5389854,3.6749293,exact,bank_locator,bank_locator,cnep,Cité 120  LOGTS Bouira,026.73.93.13
cnep-88,LAKHDARIA,10,,,36.5640578,3.5940745,exact,bank_locator,bank_locator,cnep,Cité des 39 LOGTS  Lakhdaria,026.71.25.30
cnep-89,SOUR EL GHOZLANE,10,,,36.1697906,3.613054,exact,bank_locator,bank_locator,cnep,Rue 1er Novembre Lots 25-26-27  Sour El Ghozlan,026.75.63.39
cnep-90,AIN BESSAM,10,,,36.3300853,3.6294507,exact,bank_locator,bank_locator,cnep,Cité 300 LOGTS Ain Bessam,026.87.20.98
cnep-91,M’CHEDALLAH,10,,,36.3641621,4.2624112,exact,bank_locator,bank_locator,cnep,Cité 200 LOGTS M'Chedellah,026.79.41.90
cnep-92,BOGHNI,10,,,36.3771783,3.8818072,exact,bank_locator,bank_locator,cnep,Cité 100  LOGTS  Boghni,026.23.18.69
cnep-93,BORDJ MENAIEL,35,,,36.7402426,3.7063837,exact,bank_locator,bank_locator,cnep,Rue colonel amirouche,024.78.59.58
cnep-94,DIRECTION DU RÉSEAU BEJAIA,06,,,36.7524241,5.0680805,approximate,bank_locator,bank_locator,cnep,"Tour R+9,Boulevard de la  liberté, BEJAIA",034 16 17 40
cnep-95,WILAYA,06,,,36.7495241,5.067475,exact,bank_locator,bank_locator,cnep,Rue HARFI TAOUS Cité TOBBAL Bejaia,0234 16 08 00/01
cnep-96,TAZMALT,06,,,36.385879,4.4011301,exact,bank_locator,bank_locator,cnep,Rue HOCINE Lahlou  TAZMALT,034 31 15 83
cnep-97,SIDI AICH,06,,,36.6112276,4.6841183,exact,bank_locator,bank_locator,cnep,Cité des 20 logements BOUHLOU Sidi Aich,034 86 00 98
cnep-98,EL KSEUR,06,,,36.6841063,4.8530662,exact,bank_locator,bank_locator,cnep,Cité des 48 1ogements EPLF  El  Kseur,034 82 70 09/10
cnep-99,SIDI AHMED,06,,,36.7198546,5.060659,exact,bank_locator,bank_locator,cnep,Cité les Hammadites SIDI-AHMED,"034 17 50 42 ,034 17 54 79"
cpa-1,Agence Akbou,06,,,36.4647607,4.5311358,exact,bank_locator,bank_locator,cpa,"Rue de la caserne, Akbou",
cpa-10,Agence EL-KSEUR,06,,,36.67864,4.851,exact,bank_locator,bank_locator,cpa,Rue de la Gare,
cpa-102,Agence TOUGGOURT,55,,,33.10555,6.06587,exact,bank_locator,bank_locator,cpa,Hai Sidi Abdessalam,
cpa-103,Agence LAGHOUAT,03,,,33.7976359,2.8654,exact,bank_locator,bank_locator,cpa,"Rue Ahmed Bensalem, El Maamourah",
cpa-104,Agence OUARGLA,30,,,31.95824,5.33487,exact,bank_locator,bank_locator,cpa,"Rue Chetti Eloukal place Sedrata,Ouargla.",
cpa-105,Agence Chlef,02,,,36.167,1.334173,exact,bank_locator,bank_locator,cpa,"38, Rue des Martyrs, Chlef",
cpa-106,Agence Khemis,44,,,36.26074,2.21609,exact,bank_locator,bank_locator,cpa,"68, Avenue Clt Bougara, Khemis-Meliana",
cpa-107,Agence El Attaf,44,,,36.22473,1.6719,exact,bank_locator,bank_locator,cpa,"Rue Mohamed Khemisti, El-Attaf",
cpa-108,Agence Relizane,48,,,35.74131,0.5528132,exact,bank_locator,bank_locator,cpa,"02, Avenue Cmdt Abdelkader Zeghloul , Relizane",
cpa-109,Agence Tiaret,14,,,35.37356,1.32019,exact,bank_locator,bank_locator,cpa,"24, Rue Bouabdellah Bouabdelli, Tiaret",
cpa-11,Agence Soummam,31,,,35.70236,-0.64663,exact,bank_locator,bank_locator,cpa,"10, Bd de la Soummam, Oran",
cpa-110,Agence Theniet El-Had,38,,,35.86855,2.02877,exact,bank_locator,bank_locator,cpa,"16, boulevard de l independance, Theniet El-Had",
cpa-111,Agence Aïn Defla,44,,,36.2635,1.9613715,exact,bank_locator,bank_locator,cpa,"Rue Emir Abdelkader, Aïn Defla",
cpa-112,Agence Tissemsilt,38,,,35.6081783,1.8116693,exact,bank_locator,bank_locator,cpa,"Boulevard 1er Novembre, Tissemsilt",
cpa-113,Agence BLIDA,09,,,36.47001634,2.8281996,exact,bank_locator,bank_locator,cpa,"04, place 1er Novembre, Blida",
cpa-114,Agence LARABAA,09,,,36.562985,3.1497969,exact,bank_locator,bank_locator,cpa,"Route de Bougara, Larbaa",
cpa-115,Agence MEDEA,67,,,35.88622,2.74942,exact,bank_locator,bank_locator,cpa,"26, Rue Colonnel Bougara, Médéa",
cpa-116,Agence KOLEA,42,,,36.6386,2.76726,exact,bank_locator,bank_locator,cpa,"05, Rue d Alger Kolea,Tipaza",
cpa-117,Agence KSAR EL BOUKHARI,67,,,35.88622,2.74943,exact,bank_locator,bank_locator,cpa,"Bd Med Khmisti KSAR EL BOUKHARI, MEDEA",
cpa-118,Agence TIPAZA,42,,,36.63863,2.76727,exact,bank_locator,bank_locator,cpa,"Cité Administrative, Tipaza",
cpa-12,Agence Hai Es Salem,31,,,35.674661,-0.6400003,exact,bank_locator,bank_locator,cpa,"107, Avenue de l ANP, Oran",
cpa-120,Agence Batna,05,,,35.54906,6.180051,exact,bank_locator,bank_locator,cpa,"Rue larbi Tbessi , El Alia , Batna",
cpa-121,Agence Barika,60,,,35.38434,5.36835,exact,bank_locator,bank_locator,cpa,"Centre d échange commercial, Biskra",
cpa-122,Agence Batna,05,,,35.5381469,6.1507374,exact,bank_locator,bank_locator,cpa,"Lotissement Djeroudib route de Biskra, Batna",
cpa-123,Agence Tolga,07,,,34.85492,5.73053,exact,bank_locator,bank_locator,cpa,"Cité 70 Logement OPGI, Tolga",
cpa-124,Agence Ain-Touta,05,,,35.3808598,5.8982637,exact,bank_locator,bank_locator,cpa,"Rue Laala Salah, Ain Touta",
cpa-126,Agence Batna,05,,,35.5516135,6.177952,exact,bank_locator,bank_locator,cpa,"Rue Grine Belgacem, Batna",
cpa-127,Agence Khenchela,40,,,35.43244,7.1451,exact,bank_locator,bank_locator,cpa,"Rue Emir Abdelkader, Khenchela",
cpa-128,Agence El-Oued,39,,,33.3604,6.8595,exact,bank_locator,bank_locator,cpa,"Rue Lamamra Bachir, El Oued",
cpa-129,Agence Constantine,25,,,36.34332,6.60502,exact,bank_locator,bank_locator,cpa,Place des Nations Unis,
cpa-13,Agence Khemisti,31,,,35.70231,-0.64662,exact,bank_locator,bank_locator,cpa,"01, Rue Mohamed Khemisti, Oran",
cpa-130,Agence Oum El Bouaghi,04,,,35.87661,7.11536,exact,bank_locator,bank_locator,cpa,"Avenue 1er Novembre, Oum El Bouaghi",
cpa-131,Agence Filali,25,,,36.3463427,6.6031162,exact,bank_locator,bank_locator,cpa,"Galerie Marchande, Mosquée Emir Abdelkader, Constantine",
cpa-132,Agence Chelghoum Laid,43,,,36.1616897,6.1649561,exact,bank_locator,bank_locator,cpa,"Cité Benchikou, Chelghoum Laid",
cpa-133,Agence Mila,43,,,36.45072,6.26789,exact,bank_locator,bank_locator,cpa,"Rue Benkerba Lakhdar, Mila",
cpa-134,Agence Ain M lila,04,,,36.0409362,6.5718395,exact,bank_locator,bank_locator,cpa,"Cité 48, logements HLM, Ain M lila",
cpa-135,Agence Sidi Mabrouk,25,,,36.35714,6.6403,exact,bank_locator,bank_locator,cpa,"Cité Daksi Abdessalam, Constantine",
cpa-136,Agence Belle Vue Ouest,25,,,36.3433543,6.6049999,exact,bank_locator,bank_locator,cpa,"Cité des Terasses, Lot 66 Belle Vue, Constantine",
cpa-137,Agence Panoramic,25,,,36.35384,6.61288,exact,bank_locator,bank_locator,cpa,"Belle Vue Constantine , 57, Bis Avenue Aouati Mostefa, Panoramic, Constantine",
cpa-138,Agence Ain Beida,04,,,35.7019321,6.9222428,exact,bank_locator,bank_locator,cpa,Route de SEDRATA,
cpa-139,Agence Transat,25,,,36.357621,6.6060602,exact,bank_locator,bank_locator,cpa,"Place des Nations Unies (Ex Hôtel) Transat, Constantine",
cpa-140,Agence Sétif,19,,,36.18924,5.40607,exact,bank_locator,bank_locator,cpa,"Rue Mostefa Benboulaid, Sétif",
cpa-141,Agence Bordj Bou Arreridj,34,,,36.0742023,4.7692981,exact,bank_locator,bank_locator,cpa,"Avenue Houari Boumediene, Bordj Bou Arreridj",
cpa-142,Agence M sila,28,,,35.7061,4.53815,exact,bank_locator,bank_locator,cpa,"Centre Commercial, M sila",
cpa-143,Agence El Eulma,19,,,36.15189,5.68912,exact,bank_locator,bank_locator,cpa,"Rue 1er Novembre , El Eulma",
cpa-144,Agence Yahiaoui,19,,,36.1965075,5.4215551,exact,bank_locator,bank_locator,cpa,"80 Rue Zaabat Ramdane, Sétif",
cpa-145,Agence Ain Oulmène,19,,,35.9195917,5.293257,exact,bank_locator,bank_locator,cpa,"Avenue Kanouni Athmane, Ain Oulmène",
cpa-146,Agence Ain Azel,19,,,35.8072766,5.4324461,exact,bank_locator,bank_locator,cpa,"Hai Belaazem, Ain Azel",
cpa-147,Agence Ain El Kébira,19,,,36.3620937,5.5017667,exact,bank_locator,bank_locator,cpa,"Rue des Martyres, Ain El Kébira",
cpa-149,Agence Boussaâda,68,,,35.2005341,4.1645685,exact,bank_locator,bank_locator,cpa,"Nouvelle Route de Djelfa, Boussaâda",
cpa-15,Agence St-Eugène,31,,,35.6985489,-0.6221887,exact,bank_locator,bank_locator,cpa,"43, Av Aspirant Hammou Mokhtar, Oran",
cpa-152,Agence KOLEA 2,42,,,36.6479,2.761052,exact,bank_locator,bank_locator,cpa,"Route de Fouka, Immeuble , A89, Kerkouba , Koléa, Tipaza",
cpa-153,Agence Cherchell,42,,,36.6074469,2.18989999,exact,bank_locator,bank_locator,cpa,"02 Rue Abdelhak Noufi,Cherchell",
cpa-155,Agence Annaba,23,,,36.8974433,7.7367138,exact,bank_locator,bank_locator,cpa,"03 Boulevard d Afrique, Annaba",
cpa-16,Agence Oran Port,31,,,35.70975,-0.6336,exact,bank_locator,bank_locator,cpa,"Quai de Safi Voute 22, Oran Port",
cpa-160,Agence Aïn El Turk,31,,,35.74707,-0.76994,exact,bank_locator,bank_locator,cpa,"Place 20 aout,Bd Pasteur,Ain Turck",
cpa-161,Agence Berrahal,23,,,36.818901,7.431685,exact,bank_locator,bank_locator,cpa,"cité 1950 logts kalitoussa, Berrahal,Annaba",
cpa-162,Agence Berrahal,23,,,36.819039,7.431737,exact,bank_locator,bank_locator,cpa,"cité 1950 logts kalitoussa, Berrahal,Annaba",
cpa-17,Agence Gambetta,31,,,35.7126052,-0.6192999,exact,bank_locator,bank_locator,cpa,"Zone d activité Ahmed Medaghi, Usto, , Oran",
cpa-18,Agence Cheriet-Ali Chérif,31,,,35.70075,-0.64556,exact,bank_locator,bank_locator,cpa,"01, Rue Mohamed Khemisti, Oran",
cpa-185,Agence BERRIANE,47,,,32.8261548,3.7656158,exact,bank_locator,bank_locator,cpa,"03 Avenue Kellou Younes, Berriane",
cpa-188,Agence Tiaret 2,14,,,35.37454,1.31577,exact,bank_locator,bank_locator,cpa,"24. Rue de la liberté n 04,tiaret",
cpa-19,Agence Didouche A,16,,,36.7799895,3.0592632,exact,bank_locator,bank_locator,cpa,41 Rue Didouche Mourad Alger Centre,
cpa-198,Agence BOUSMAIL,42,,,36.646098846711,2.6945662287722,exact,bank_locator,bank_locator,cpa,"Rue 1er Novembre Bt A lot 78, section 18, Bousmail, Tipaza . 024.32.69.63",
cpa-2,Agence HAMMADITES,06,,,36.753631,5.07499,exact,bank_locator,bank_locator,cpa,Résidence Nabila Djahnine Rue de la Liberté,
cpa-20,Agence Les Halles I,16,,,36.75436,3.065,exact,bank_locator,bank_locator,cpa,"Rue Rouchai Boualem, Belcourt, Alger",
cpa-201,Agence KALITOUSSA,23,,,36.819048444018,7.4316787761245,exact,bank_locator,bank_locator,cpa,"Les fréres Bouaricha Kalitoussa Berrahel Annaba , Annaba  038 47 05 30",
cpa-206,Agence Eckmuhl,31,,,35.690769,-0.656104,exact,bank_locator,bank_locator,cpa,"28, Avenue Emir Khaled Eckmuhl, Oran",
cpa-21,Agence Les Halles II,16,,,36.75664,3.064286,exact,bank_locator,bank_locator,cpa,"Rue Rouchai Boualem, Belcourt",
cpa-219,Agence Ain Tbinet,19,,,36.1874153,5.4311082,exact,bank_locator,bank_locator,cpa,"Cité Administrative, Ain Tbinet, Sétif",
cpa-22,Agence Amirouche,16,,,36.771486,3.059569,exact,bank_locator,bank_locator,cpa,"02, Boulevard Colonel Amirouche, Alger",
cpa-224,Agence Sétif,19,,,36.1874508,5.4146929,exact,bank_locator,bank_locator,cpa,"Cité Financière, Sétif",
cpa-23,Agence Agha,16,,,36.7566149,3.0644091,exact,bank_locator,bank_locator,cpa,"04,Rue Ghezli Belhaffaf Sidi M hamed, Alger",
cpa-233,Agence Biskra,07,,,34.8545014,5.7157848,exact,bank_locator,bank_locator,cpa,"Cité Administrative , El Alia , Biskra",
cpa-234,Agence Biskra II,07,,,34.8554913,5.7479705,exact,bank_locator,bank_locator,cpa,"cité administrative zone ouest el alia,biskra",
cpa-24,Agence Didouche B,16,,,36.765402,3.0502199,exact,bank_locator,bank_locator,cpa,"70, Rue Didouche Mourad Alger Centre, Alger",
cpa-248,Agence Ghazaouet,13,,,35.1017,-1.8584771,exact,bank_locator,bank_locator,cpa,"28, Avenue de la République, Ghazaouet",
cpa-249,Agence Annaba GTH,23,,,36.897317060677,7.7376082911253,exact,bank_locator,bank_locator,cpa,"03,Boulvard D Afrique Annaba , Alger  038 43 34 60",
cpa-25,Agence Hassiba Ben Bouali,16,,,36.763,3.0563788,exact,bank_locator,bank_locator,cpa,"76 , Rue Hassiba Ben Bouali,Alger.",
cpa-251,Agence RAS LAIOUNE,05,,,35.68158909363,5.6545085748349,exact,bank_locator,bank_locator,cpa,"Cité 19 Mars1962, Rue Athemna Hamlaoui Ras El Aioune-Batna 033.37.06.69",
cpa-253,Agence HASSI MESSAOUD,30,,,31.68894,6.06734,exact,bank_locator,bank_locator,cpa,Place Emir Abdelkader BP544 Hassi Messouad,
cpa-254,ZERIBET EL OUED,07,,,34.6776523,6.5011811,exact,bank_locator,bank_locator,cpa,"Cité Harmalia Sud ZERIBET EL OUED Biskra , Biskra  033.63.81.11/033.63.81.12",
cpa-255,AGENCE IN GUEZZAM,54,,,19.569637,5.772229,exact,bank_locator,bank_locator,cpa,In Guezzam Centre,
cpa-256,AGENCE ACHOUR,16,,,36.735381,2.993276,exact,bank_locator,bank_locator,cpa,"Lotissement D N° 53A, Commune d’El Achour, Daïra de Draria, Wilaya d’Alger.",
cpa-257,MAGHNIA,14,,,34.849007,1.728496,exact,bank_locator,bank_locator,cpa,"53,Avenue du 1er Novembre, Maghnia",
cpa-258,Agence KOUBA II,16,,,36.733038,3.086299,exact,bank_locator,bank_locator,cpa,"02 Rue des frères Kessi, Kouba",
cpa-259,Agence El-Kseur,06,,,36.67862,4.850656,exact,bank_locator,bank_locator,cpa,Rue de la gare,
cpa-26,Agence Sofitel,16,,,36.7496742,3.0717139,exact,bank_locator,bank_locator,cpa,"Centre Commercial el Hamma, Alger",
cpa-260,Agence Azzazga,15,,,36.7464716,4.3623353,exact,bank_locator,bank_locator,cpa,"Rue Ahmed Zaidat Commune Azzazga , Azzazga  026.14.25.94",
cpa-27,Agence Hydra,16,,,36.7503,3.0386999,exact,bank_locator,bank_locator,cpa,"01, Chemin Larbi Alik Hydra, Alger",
cpa-28,Agence Didouche C,16,,,36.76730099,3.053662,exact,bank_locator,bank_locator,cpa,"14, rue Khelifa Boukhalfa, Alger",
cpa-29,Agence El Aurassi,16,,,36.77624,3.0513,exact,bank_locator,bank_locator,cpa,"Hôtel El Aurassi , Alger",
cpa-3,Agence SIDI-AHMED,06,,,36.7537939,5.0606131,exact,bank_locator,bank_locator,cpa,Route de Sidi Ahmed,
cpa-30,Agence Tamanrasset,11,,,22.78916,5.52735,exact,bank_locator,bank_locator,cpa,"Centre commercial Ksar El Fougani, BP Tamanrasset",
cpa-31,Agence Tlemcen,13,,,34.89069,-1.32966,exact,bank_locator,bank_locator,cpa,"22, Rue de la Paix, Tlemcen",
cpa-32,Agence Meghnia,13,,,34.84895,-1.72846,exact,bank_locator,bank_locator,cpa,"53, Avenue du 1er Novembre, Maghnia",
cpa-33,Agence Aïn Temouchent,46,,,35.2922507,-1.1425889,exact,bank_locator,bank_locator,cpa,"74, Bd Chouiref Salah, Aïn Temouchent",
cpa-34,Agence Saïda,20,,,34.8313474,0.1487703,exact,bank_locator,bank_locator,cpa,"26, Avenue Ahmed Mededhri, Saïda",
cpa-36,Agence Ibn-Khamis,13,,,34.88362,-1.31217,exact,bank_locator,bank_locator,cpa,"02, Boulevard Labi Ben M hidi, Tlemcen",
cpa-37,Agence Beni Saf,46,,,35.302587,-1.38292,exact,bank_locator,bank_locator,cpa,"N°3 Plan II Béni Saf Wilaya Ain Témouchent , Tlemcen",
cpa-38,Agence El Kiffane,13,,,34.89067,-1.32968,exact,bank_locator,bank_locator,cpa,"1073, Cité les Dhalias El Kiffane, Tlemcen",
cpa-39,Agence Remchi,13,,,35.064199,-1.430443,exact,bank_locator,bank_locator,cpa,"N° 03 Larbi Ben M Hidi, Remchi",
cpa-4,Agence AMIZOUR,06,,,36.641423,4.9033093,exact,bank_locator,bank_locator,cpa,"Cité Mezlouf, Amizour Centre, Béjaïa",
cpa-40,Agence Annaba,23,,,36.8983324,7.7601205,exact,bank_locator,bank_locator,cpa,"03,Rue Souahi Madani, champ de Mars (ex flandre ANNABA)",
cpa-41,Agence Souk Ahras,41,,,36.2866558,7.9533702,exact,bank_locator,bank_locator,cpa,"05, Rue D Alger Souk Ahras",
cpa-42,Agence Tebessa,12,,,35.40298,8.12154,exact,bank_locator,bank_locator,cpa,Place du 1er Novembre 1954 Tebessa,
cpa-43,Agence El Kala,36,,,36.8978129,8.4461236,exact,bank_locator,bank_locator,cpa,"Rue du Sahara, El Kala",
cpa-44,Agence El Tarf,36,,,36.76611,8.3117,exact,bank_locator,bank_locator,cpa,"Place du 1er Novembre, El Tarf",
cpa-45,Agence Annaba EAK,23,,,36.900615,7.7576629,exact,bank_locator,bank_locator,cpa,"03, Rue Emir Abdelkader, Annaba",
cpa-46,Agence Annaba Port,23,,,36.89722553,7.76266331,exact,bank_locator,bank_locator,cpa,"Route de l avant port, Annaba",
cpa-47,Agence Ménadia,23,,,36.914857,7.7638777,exact,bank_locator,bank_locator,cpa,"10, bvd Mostepha Ben Boulaid, Annaba",
cpa-48,Agence Skikda,21,,,36.87181,6.91269,exact,bank_locator,bank_locator,cpa,"13,Rue Didouche Mourad SKIKDA",
cpa-49,Agence Guelma,24,,,36.4626,7.43239,exact,bank_locator,bank_locator,cpa,"Rue seridi Mohamed Tahar, Guelma",
cpa-5,Agence BEJAIA,06,,,36.7527262,5.0851052,exact,bank_locator,bank_locator,cpa,"24, Rue Larbi Ben-M hidi",
cpa-50,Agence Bechar,08,,,31.6154543,-2.2132623,exact,bank_locator,bank_locator,cpa,"Place de la République,Béchar",
cpa-51,Agence Mostaganem,27,,,35.9324,0.090396,exact,bank_locator,bank_locator,cpa,"Place de la culture,route d Oran Mostaganem",
cpa-52,Agence Sidi Bel Abbes,22,,,35.1905199,-0.635,exact,bank_locator,bank_locator,cpa,"03, Bd Colonel Lotfi Boudghane, Sidi Belabbés",
cpa-53,Agence Mascara,29,,,35.3956,0.1385085,exact,bank_locator,bank_locator,cpa,"01,Rue Abdelmoudjib Mokhtar,Mascara",
cpa-54,Agence SIG,29,,,35.5317,-0.1964,exact,bank_locator,bank_locator,cpa,"Boulevard de l independance et la rue Ben M Hidi ,Sig",
cpa-55,Agence Mohammadia,29,,,35.395595,0.138498,exact,bank_locator,bank_locator,cpa,"14,Avenue Emir Abdelkader,Mohammadia",
cpa-56,Agence Sidi lakhdar,27,,,36.1642,0.43882,exact,bank_locator,bank_locator,cpa,"Rue Ahmed Kharbiche,Sidi Lakhdar",
cpa-57,Agence Arzew,31,,,35.8555468,-0.3117093,exact,bank_locator,bank_locator,cpa,"07,Rue Ali Boumendjel, Arzew",
cpa-58,Agence Amarnas,22,,,34.782742,-0.5758304,exact,bank_locator,bank_locator,cpa,"Route de Tellagh ,Sidi Belabbés.",
cpa-59,Agence El Bayadh,32,,,33.6799505,1.0173601,exact,bank_locator,bank_locator,cpa,"08 Rue Djelaila cheikh,El Bayadh",
cpa-6,Agence JIJEL,18,,,36.821842,5.7684958,exact,bank_locator,bank_locator,cpa,"06, Rue Colonel Si-Houès",
cpa-60,Agence Adrar,01,,,27.87168,-0.28935,exact,bank_locator,bank_locator,cpa,Grande Place des Martyrs d Adrar,
cpa-61,Agence Hussein-dey,16,,,36.74125,3.09187,exact,bank_locator,bank_locator,cpa,"02, Rue des frères Mokhtari, Hussein-Dey, Alger",
cpa-62,Agence Kouba,16,,,36.73122,3.08938,exact,bank_locator,bank_locator,cpa,"07, Rue Larbi Sidi Ali Kouba, Alger",
cpa-63,Agence Ravin de la femme sauvage,16,,,36.73879,3.0621,exact,bank_locator,bank_locator,cpa,"Cité Financière Ravin de la femme sauvage , Bir Mourad Raïs, Alger",
cpa-65,Agence Les Vergers,16,,,36.7284,3.049,exact,bank_locator,bank_locator,cpa,"Lot N°31 Section N°10 Ain Soutane , Kouba",
cpa-66,Agence Sidi-Moussa,16,,,36.60837,3.08701,exact,bank_locator,bank_locator,cpa,Route Sidi-Moussa,
cpa-67,Agence Bab-Ezzouar,16,,,36.7157167,3.1979307,exact,bank_locator,bank_locator,cpa,"Route de l Aèroport cite du 05 Juillet, Bab-Ezzouar",
cpa-68,Agence El-Harrach,16,,,36.72633,3.13469,exact,bank_locator,bank_locator,cpa,"Rue Tabount Belkacem, El-Harrach, Alger",
cpa-69,Agence El-Mohammadia,16,,,36.7258246,3.148619,exact,bank_locator,bank_locator,cpa,"05 Rue des frères Khelifati, El-Harrach, Alger",
cpa-7,Agence TAHER,18,,,36.77005,5.89594,exact,bank_locator,bank_locator,cpa,Rue Amara Tahar-,
cpa-70,Agence Rouiba,16,,,36.73805,3.28145,exact,bank_locator,bank_locator,cpa,"02, rue Hassiba Ben Bouali, Rouiba, Alger",
cpa-71,Agence Baraki,16,,,36.6638122,3.092902,exact,bank_locator,bank_locator,cpa,"Immeuble CPA 115 Route de Laraba, Baraki",
cpa-72,Agence Riad El-Feth,16,,,36.742985,3.07018,exact,bank_locator,bank_locator,cpa,Agence Riad El-Feth,
cpa-73,Agence Tizi Ouzou,15,,,36.71162,4.03615,exact,bank_locator,bank_locator,cpa,"11, Boulevard Stiti Ali, Tizi Ouzou",
cpa-75,Agence Draa Ben Khedda,15,,,36.7317,3.963307,exact,bank_locator,bank_locator,cpa,"Cité des 96 Logts APC/CNEP BT G DBK, Tizi Ouzou",
cpa-76,Agence Larbaa Nath Irathen,15,,,36.63555,4.20567,exact,bank_locator,bank_locator,cpa,"38, Avenue Abane Ramdane LNI, Tizi Ouzou",
cpa-77,Agence Bordj Menail,35,,,36.7448999,3.720191,exact,bank_locator,bank_locator,cpa,"5, Rue Ziane Lounes Bordj Menail, Boumerdes",
cpa-78,Agence Dellys,35,,,36.9172922,3.8917726,exact,bank_locator,bank_locator,cpa,"Cité 92 logts Bt A N°02, Dellys",
cpa-79,Agence Draa El Mizan,15,,,36.5394863,3.83999,exact,bank_locator,bank_locator,cpa,"Cité des 80 logements, Draâ El Mizan, Tizi Ouzou",
